crawl,mimetype,pages,urls,%pages/crawl
CC-MAIN-2022-05,application/postscript,5670,5663,0.0002
CC-MAIN-2022-05,application/rdf+xml,143064,143053,0.0048
CC-MAIN-2022-05,application/rss+xml,2014466,2013023,0.0675
CC-MAIN-2022-05,application/rtf,29841,29840,0.0010
CC-MAIN-2022-05,application/save-to-disk,112,112,0.0000
CC-MAIN-2022-05,application/text,70343,70342,0.0024
CC-MAIN-2022-05,application/unknown,11105,11104,0.0004
CC-MAIN-2022-05,application/vnd.android.package-archive,11683,11609,0.0004
CC-MAIN-2022-05,application/vnd.google-earth.kml+xml,53786,53759,0.0018
CC-MAIN-2022-05,application/vnd.google-earth.kmz,24335,24334,0.0008
CC-MAIN-2022-05,application/vnd.ms-excel,69088,68912,0.0023
CC-MAIN-2022-05,application/vnd.ms-powerpoint,20671,20668,0.0007
CC-MAIN-2022-05,application/vnd.ms-word,21260,21260,0.0007
CC-MAIN-2022-05,application/vnd.oasis.opendocument.text,28004,28000,0.0009
CC-MAIN-2022-05,application/vnd.openxmlformats-officedocument.presentationml.presentation,8136,8061,0.0003
CC-MAIN-2022-05,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,52306,52175,0.0018
CC-MAIN-2022-05,application/vnd.openxmlformats-officedocument.wordprocessingml.document,78521,78321,0.0026
CC-MAIN-2022-05,application/vnd.wap.xhtml+xml,6448,6431,0.0002
CC-MAIN-2022-05,application/x-bibtex,104295,104295,0.0035
CC-MAIN-2022-05,application/x-bittorrent,6465,6464,0.0002
CC-MAIN-2022-05,application/x-bzip2,18846,18846,0.0006
CC-MAIN-2022-05,application/x-debian-package,644,643,0.0000
CC-MAIN-2022-05,application/x-download,55395,54993,0.0019
CC-MAIN-2022-05,application/x-endnote-refer,125858,125858,0.0042
CC-MAIN-2022-05,application/x-gzip,37976,37970,0.0013
CC-MAIN-2022-05,application/x-httpd-php,8874,8829,0.0003
CC-MAIN-2022-05,application/x-java-jnlp-file,14449,14398,0.0005
CC-MAIN-2022-05,application/x-javascript,5977,5917,0.0002
CC-MAIN-2022-05,application/x-json,45,45,0.0000
CC-MAIN-2022-05,application/x-mobipocket-ebook,5796,5794,0.0002
CC-MAIN-2022-05,application/x-msdownload,10981,10840,0.0004
CC-MAIN-2022-05,application/x-netcdf,13623,13623,0.0005
CC-MAIN-2022-05,application/x-rar-compressed,4335,4333,0.0001
CC-MAIN-2022-05,application/x-research-info-systems,284311,284310,0.0095
CC-MAIN-2022-05,application/x-shockwave-flash,9599,9572,0.0003
CC-MAIN-2022-05,application/x-tar,23559,23556,0.0008
CC-MAIN-2022-05,application/x-tex,7085,7082,0.0002
CC-MAIN-2022-05,application/x-troff-man,18140,18135,0.0006
CC-MAIN-2022-05,application/x-zip-compressed,28282,28201,0.0009
CC-MAIN-2022-05,application/xhtml+xml,1659722,1658548,0.0556
CC-MAIN-2022-05,application/xml,964988,964294,0.0323
CC-MAIN-2022-05,application/zip,195705,194958,0.0066
CC-MAIN-2022-05,audio/mp3,5819,5816,0.0002
CC-MAIN-2022-05,audio/mpeg,105007,103573,0.0035
CC-MAIN-2022-05,audio/x-mpegurl,27408,27368,0.0009
CC-MAIN-2022-05,audio/x-pn-realaudio,2679,2679,0.0001
CC-MAIN-2022-05,audio/x-scpls,3559,3549,0.0001
CC-MAIN-2022-05,audio/x-wav,5077,4969,0.0002
CC-MAIN-2022-05,binary/octet-stream,21702,21667,0.0007
CC-MAIN-2022-05,image/gif,172437,172088,0.0058
CC-MAIN-2022-05,image/jp2,1534,1534,0.0001
CC-MAIN-2022-05,image/jpeg,4449886,4441925,0.1490
CC-MAIN-2022-05,image/jpg,75572,75328,0.0025
CC-MAIN-2022-05,image/pjpeg,62107,62107,0.0021
CC-MAIN-2022-05,image/png,754835,752819,0.0253
CC-MAIN-2022-05,image/svg+xml,27601,27584,0.0009
CC-MAIN-2022-05,image/tiff,16916,16915,0.0006
CC-MAIN-2022-05,image/vnd.djvu,15026,15024,0.0005
CC-MAIN-2022-05,image/webp,11718,11609,0.0004
CC-MAIN-2022-05,message/rfc822,14319,14318,0.0005
CC-MAIN-2022-05,text/calendar,1024586,1024429,0.0343
CC-MAIN-2022-05,text/css,12144,12112,0.0004
CC-MAIN-2022-05,text/csv,171155,171102,0.0057
CC-MAIN-2022-05,text/directory,9738,9733,0.0003
CC-MAIN-2022-05,text/enriched,29158,29158,0.0010
CC-MAIN-2022-05,text/html,2935178256,2919958170,98.2851
CC-MAIN-2022-05,text/javascript,11717,11689,0.0004
CC-MAIN-2022-05,text/pdf,595,595,0.0000
CC-MAIN-2022-05,text/plain,2323250,2322491,0.0778
CC-MAIN-2022-05,text/prs.lines.tag,12825,12825,0.0004
CC-MAIN-2022-05,text/tab-separated-values,24611,24611,0.0008
CC-MAIN-2022-05,text/turtle,54722,54719,0.0018
CC-MAIN-2022-05,text/vcard,39372,39367,0.0013
CC-MAIN-2022-05,text/x-bibtex,18821,18817,0.0006
CC-MAIN-2022-05,text/x-c,16775,16775,0.0006
CC-MAIN-2022-05,text/x-csrc,28118,28118,0.0009
CC-MAIN-2022-05,text/x-diff,8633,8626,0.0003
CC-MAIN-2022-05,text/x-patch,26698,26683,0.0009
CC-MAIN-2022-05,text/x-perl,2958,2958,0.0001
CC-MAIN-2022-05,text/x-vcalendar,13362,13362,0.0004
CC-MAIN-2022-05,text/x-vcard,63781,63759,0.0021
CC-MAIN-2022-05,text/xml,2311054,2308477,0.0774
CC-MAIN-2022-05,unknown/unknown,15377,15377,0.0005
CC-MAIN-2022-05,video/mp4,63395,63143,0.0021
CC-MAIN-2022-05,video/webm,3223,3223,0.0001
CC-MAIN-2022-05,video/x-ms-asf,8373,8372,0.0003
CC-MAIN-2022-21,<other>,2105177,2100555,0.0610
CC-MAIN-2022-21,application/atom+xml,3001754,3001524,0.0870
CC-MAIN-2022-21,application/download,96407,96405,0.0028
CC-MAIN-2022-21,application/epub+zip,41118,41072,0.0012
CC-MAIN-2022-21,application/force-download,146268,146251,0.0042
CC-MAIN-2022-21,application/javascript,6854,6849,0.0002
CC-MAIN-2022-21,application/json,797498,797246,0.0231
CC-MAIN-2022-21,application/ld+json,24520,24520,0.0007
CC-MAIN-2022-21,application/marc,12563,12563,0.0004
CC-MAIN-2022-21,application/msword,97011,96849,0.0028
CC-MAIN-2022-21,application/octet-stream,1370374,1369063,0.0397
CC-MAIN-2022-21,application/octetstream,9461,9456,0.0003
CC-MAIN-2022-21,application/pdf,26832203,26771883,0.7778
CC-MAIN-2022-21,application/pgp-encrypted,4187,4187,0.0001
CC-MAIN-2022-21,application/pgp-signature,58458,58449,0.0017
CC-MAIN-2022-21,application/postscript,5871,5865,0.0002
CC-MAIN-2022-21,application/rdf+xml,115382,115374,0.0033
CC-MAIN-2022-21,application/rss+xml,2036550,2034195,0.0590
CC-MAIN-2022-21,application/rtf,36313,36293,0.0011
CC-MAIN-2022-21,application/save-to-disk,86,86,0.0000
CC-MAIN-2022-21,application/text,87823,87812,0.0025
CC-MAIN-2022-21,application/unknown,10795,10793,0.0003
CC-MAIN-2022-21,application/vnd.android.package-archive,8303,8243,0.0002
CC-MAIN-2022-21,application/vnd.google-earth.kml+xml,47280,47259,0.0014
CC-MAIN-2022-21,application/vnd.google-earth.kmz,10973,10969,0.0003
CC-MAIN-2022-21,application/vnd.ms-excel,59046,58985,0.0017
CC-MAIN-2022-21,application/vnd.ms-powerpoint,14465,14465,0.0004
CC-MAIN-2022-21,application/vnd.ms-word,17335,17335,0.0005
CC-MAIN-2022-21,application/vnd.oasis.opendocument.text,23573,23529,0.0007
CC-MAIN-2022-21,application/vnd.openxmlformats-officedocument.presentationml.presentation,7805,7761,0.0002
CC-MAIN-2022-21,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,49171,49123,0.0014
CC-MAIN-2022-21,application/vnd.openxmlformats-officedocument.wordprocessingml.document,75962,75711,0.0022
CC-MAIN-2022-21,application/vnd.wap.xhtml+xml,17660,17584,0.0005
CC-MAIN-2022-21,application/x-bibtex,80616,80602,0.0023
CC-MAIN-2022-21,application/x-bittorrent,5366,5366,0.0002
CC-MAIN-2022-21,application/x-bzip2,7978,7973,0.0002
CC-MAIN-2022-21,application/x-debian-package,276,276,0.0000
CC-MAIN-2022-21,application/x-download,42388,42308,0.0012
CC-MAIN-2022-21,application/x-endnote-refer,111352,111340,0.0032
CC-MAIN-2022-21,application/x-gzip,52244,52233,0.0015
CC-MAIN-2022-21,application/x-httpd-php,6003,5943,0.0002
CC-MAIN-2022-21,application/x-java-jnlp-file,10312,10288,0.0003
CC-MAIN-2022-21,application/x-javascript,9758,9678,0.0003
CC-MAIN-2022-21,application/x-json,29,29,0.0000
CC-MAIN-2022-21,application/x-mobipocket-ebook,4667,4661,0.0001
CC-MAIN-2022-21,application/x-msdownload,10778,10678,0.0003
CC-MAIN-2022-21,application/x-netcdf,25911,25911,0.0008
CC-MAIN-2022-21,application/x-rar-compressed,4229,4219,0.0001
CC-MAIN-2022-21,application/x-research-info-systems,204057,204044,0.0059
CC-MAIN-2022-21,application/x-shockwave-flash,8793,8784,0.0003
CC-MAIN-2022-21,application/x-tar,18685,18676,0.0005
CC-MAIN-2022-21,application/x-tex,4870,4869,0.0001
CC-MAIN-2022-21,application/x-troff-man,15967,15960,0.0005
CC-MAIN-2022-21,application/x-zip-compressed,20067,19859,0.0006
CC-MAIN-2022-21,application/xhtml+xml,1765483,1763813,0.0512
CC-MAIN-2022-21,application/xml,941510,940105,0.0273
CC-MAIN-2022-21,application/zip,166355,165640,0.0048
CC-MAIN-2022-21,audio/mp3,7296,7296,0.0002
CC-MAIN-2022-21,audio/mpeg,107137,106025,0.0031
CC-MAIN-2022-21,audio/x-mpegurl,25405,25398,0.0007
CC-MAIN-2022-21,audio/x-pn-realaudio,2267,2265,0.0001
CC-MAIN-2022-21,audio/x-scpls,3488,3484,0.0001
CC-MAIN-2022-21,audio/x-wav,3920,3746,0.0001
CC-MAIN-2022-21,binary/octet-stream,13094,13016,0.0004
CC-MAIN-2022-21,image/gif,199332,198956,0.0058
CC-MAIN-2022-21,image/jp2,1448,1448,0.0000
CC-MAIN-2022-21,image/jpeg,6284096,6271676,0.1822
CC-MAIN-2022-21,image/jpg,72191,70848,0.0021
CC-MAIN-2022-21,image/pjpeg,31168,31168,0.0009
CC-MAIN-2022-21,image/png,1443465,1439912,0.0418
CC-MAIN-2022-21,image/svg+xml,44979,44941,0.0013
CC-MAIN-2022-21,image/tiff,14080,14056,0.0004
CC-MAIN-2022-21,image/vnd.djvu,11769,11767,0.0003
CC-MAIN-2022-21,image/webp,19552,19499,0.0006
CC-MAIN-2022-21,message/rfc822,8931,8931,0.0003
CC-MAIN-2022-21,text/calendar,966546,966165,0.0280
CC-MAIN-2022-21,text/css,13317,13293,0.0004
CC-MAIN-2022-21,text/csv,157604,157556,0.0046
CC-MAIN-2022-21,text/directory,8545,8541,0.0002
CC-MAIN-2022-21,text/enriched,33190,33185,0.0010
CC-MAIN-2022-21,text/html,3395013929,3373088669,98.4112
CC-MAIN-2022-21,text/javascript,14911,14891,0.0004
CC-MAIN-2022-21,text/pdf,260,260,0.0000
CC-MAIN-2022-21,text/plain,2001809,2000814,0.0580
CC-MAIN-2022-21,text/prs.lines.tag,22095,22095,0.0006
CC-MAIN-2022-21,text/tab-separated-values,25329,25316,0.0007
CC-MAIN-2022-21,text/turtle,40937,40918,0.0012
CC-MAIN-2022-21,text/vcard,42643,42635,0.0012
CC-MAIN-2022-21,text/x-bibtex,25170,25170,0.0007
CC-MAIN-2022-21,text/x-c,5585,5584,0.0002
CC-MAIN-2022-21,text/x-csrc,22975,22974,0.0007
CC-MAIN-2022-21,text/x-diff,8993,8986,0.0003
CC-MAIN-2022-21,text/x-patch,17939,17923,0.0005
CC-MAIN-2022-21,text/x-perl,3555,3555,0.0001
CC-MAIN-2022-21,text/x-vcalendar,15260,15260,0.0004
CC-MAIN-2022-21,text/x-vcard,60071,60030,0.0017
CC-MAIN-2022-21,text/xml,2178194,2174663,0.0631
CC-MAIN-2022-21,unknown/unknown,6512,6512,0.0002
CC-MAIN-2022-21,video/mp4,88276,88156,0.0026
CC-MAIN-2022-21,video/webm,3416,3415,0.0001
CC-MAIN-2022-21,video/x-ms-asf,7596,7592,0.0002
CC-MAIN-2022-27,<other>,2228723,2224096,0.0717
CC-MAIN-2022-27,application/atom+xml,3361465,3361270,0.1081
CC-MAIN-2022-27,application/download,116504,116500,0.0037
CC-MAIN-2022-27,application/epub+zip,46159,46147,0.0015
CC-MAIN-2022-27,application/force-download,177114,177087,0.0057
CC-MAIN-2022-27,application/javascript,7430,7423,0.0002
CC-MAIN-2022-27,application/json,791372,791144,0.0254
CC-MAIN-2022-27,application/ld+json,31150,31102,0.0010
CC-MAIN-2022-27,application/marc,12903,12903,0.0004
CC-MAIN-2022-27,application/msword,112537,112435,0.0036
CC-MAIN-2022-27,application/octet-stream,1673631,1671981,0.0538
CC-MAIN-2022-27,application/octetstream,10503,10502,0.0003
CC-MAIN-2022-27,application/pdf,30914874,30838517,0.9942
CC-MAIN-2022-27,application/pgp-encrypted,3536,3536,0.0001
CC-MAIN-2022-27,application/pgp-signature,62854,62852,0.0020
CC-MAIN-2022-27,application/postscript,5842,5838,0.0002
CC-MAIN-2022-27,application/rdf+xml,124672,124641,0.0040
CC-MAIN-2022-27,application/rss+xml,2158883,2157096,0.0694
CC-MAIN-2022-27,application/rtf,35394,35384,0.0011
CC-MAIN-2022-27,application/save-to-disk,152,152,0.0000
CC-MAIN-2022-27,application/text,73507,73506,0.0024
CC-MAIN-2022-27,application/unknown,10812,10812,0.0003
CC-MAIN-2022-27,application/vnd.android.package-archive,8039,7928,0.0003
CC-MAIN-2022-27,application/vnd.google-earth.kml+xml,47041,47003,0.0015
CC-MAIN-2022-27,application/vnd.google-earth.kmz,8444,8441,0.0003
CC-MAIN-2022-27,application/vnd.ms-excel,76467,76379,0.0025
CC-MAIN-2022-27,application/vnd.ms-powerpoint,15263,15259,0.0005
CC-MAIN-2022-27,application/vnd.ms-word,19927,19926,0.0006
CC-MAIN-2022-27,application/vnd.oasis.opendocument.text,28378,28369,0.0009
CC-MAIN-2022-27,application/vnd.openxmlformats-officedocument.presentationml.presentation,10376,10337,0.0003
CC-MAIN-2022-27,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,56476,56261,0.0018
CC-MAIN-2022-27,application/vnd.openxmlformats-officedocument.wordprocessingml.document,97400,97188,0.0031
CC-MAIN-2022-27,application/vnd.wap.xhtml+xml,21987,21880,0.0007
CC-MAIN-2022-27,application/x-bibtex,90592,90568,0.0029
CC-MAIN-2022-27,application/x-bittorrent,5563,5561,0.0002
CC-MAIN-2022-27,application/x-bzip2,10901,10896,0.0004
CC-MAIN-2022-27,application/x-debian-package,638,638,0.0000
CC-MAIN-2022-27,application/x-download,48205,48200,0.0016
CC-MAIN-2022-27,application/x-endnote-refer,104025,104009,0.0033
CC-MAIN-2022-27,application/x-gzip,42763,42689,0.0014
CC-MAIN-2022-27,application/x-httpd-php,5115,5094,0.0002
CC-MAIN-2022-27,application/x-java-jnlp-file,4370,4365,0.0001
CC-MAIN-2022-27,application/x-javascript,10517,10455,0.0003
CC-MAIN-2022-27,application/x-json,84,84,0.0000
CC-MAIN-2022-27,application/x-mobipocket-ebook,4901,4901,0.0002
CC-MAIN-2022-27,application/x-msdownload,13629,13405,0.0004
CC-MAIN-2022-27,application/x-netcdf,52096,52096,0.0017
CC-MAIN-2022-27,application/x-rar-compressed,4478,4464,0.0001
CC-MAIN-2022-27,application/x-research-info-systems,220836,220809,0.0071
CC-MAIN-2022-27,application/x-shockwave-flash,8159,8151,0.0003
CC-MAIN-2022-27,application/x-tar,12678,12672,0.0004
CC-MAIN-2022-27,application/x-tex,4661,4661,0.0001
CC-MAIN-2022-27,application/x-troff-man,25100,25100,0.0008
CC-MAIN-2022-27,application/x-zip-compressed,24873,24727,0.0008
CC-MAIN-2022-27,application/xhtml+xml,1543912,1542350,0.0496
CC-MAIN-2022-27,application/xml,996452,995430,0.0320
CC-MAIN-2022-27,application/zip,196916,196062,0.0063
CC-MAIN-2022-27,audio/mp3,7963,7963,0.0003
CC-MAIN-2022-27,audio/mpeg,127136,125868,0.0041
CC-MAIN-2022-27,audio/x-mpegurl,32172,32146,0.0010
CC-MAIN-2022-27,audio/x-pn-realaudio,2105,2105,0.0001
CC-MAIN-2022-27,audio/x-scpls,4922,4914,0.0002
CC-MAIN-2022-27,audio/x-wav,5111,4992,0.0002
CC-MAIN-2022-27,binary/octet-stream,42933,42919,0.0014
CC-MAIN-2022-27,image/gif,145481,145119,0.0047
CC-MAIN-2022-27,image/jp2,689,689,0.0000
CC-MAIN-2022-27,image/jpeg,5509572,5499230,0.1772
CC-MAIN-2022-27,image/jpg,86455,86390,0.0028
CC-MAIN-2022-27,image/pjpeg,34205,34203,0.0011
CC-MAIN-2022-27,image/png,1101330,1096951,0.0354
CC-MAIN-2022-27,image/svg+xml,37901,37875,0.0012
CC-MAIN-2022-27,image/tiff,21731,21731,0.0007
CC-MAIN-2022-27,image/vnd.djvu,10235,10235,0.0003
CC-MAIN-2022-27,image/webp,21973,21949,0.0007
CC-MAIN-2022-27,message/rfc822,9542,9542,0.0003
CC-MAIN-2022-27,text/calendar,1113605,1113130,0.0358
CC-MAIN-2022-27,text/css,14543,14522,0.0005
CC-MAIN-2022-27,text/csv,143612,143559,0.0046
CC-MAIN-2022-27,text/directory,10079,10079,0.0003
CC-MAIN-2022-27,text/enriched,25902,25902,0.0008
CC-MAIN-2022-27,text/html,3050744070,3033044068,98.1070
CC-MAIN-2022-27,text/javascript,8325,8306,0.0003
CC-MAIN-2022-27,text/pdf,480,480,0.0000
CC-MAIN-2022-27,text/plain,2014936,2013945,0.0648
CC-MAIN-2022-27,text/prs.lines.tag,22510,22510,0.0007
CC-MAIN-2022-27,text/tab-separated-values,25636,25636,0.0008
CC-MAIN-2022-27,text/turtle,39583,39551,0.0013
CC-MAIN-2022-27,text/vcard,36930,36831,0.0012
CC-MAIN-2022-27,text/x-bibtex,17417,17417,0.0006
CC-MAIN-2022-27,text/x-c,9207,9207,0.0003
CC-MAIN-2022-27,text/x-csrc,18354,18354,0.0006
CC-MAIN-2022-27,text/x-diff,5696,5695,0.0002
CC-MAIN-2022-27,text/x-patch,21009,20990,0.0007
CC-MAIN-2022-27,text/x-perl,4261,4261,0.0001
CC-MAIN-2022-27,text/x-vcalendar,14843,14843,0.0005
CC-MAIN-2022-27,text/x-vcard,69954,69943,0.0022
CC-MAIN-2022-27,text/xml,2176438,2173916,0.0700
CC-MAIN-2022-27,unknown/unknown,8062,8061,0.0003
CC-MAIN-2022-27,video/mp4,69515,69304,0.0022
CC-MAIN-2022-27,video/webm,6570,6564,0.0002
CC-MAIN-2022-27,video/x-ms-asf,5400,5398,0.0002
CC-MAIN-2022-33,<other>,2927910,2922595,0.1131
CC-MAIN-2022-33,application/atom+xml,2812723,2812550,0.1087
CC-MAIN-2022-33,application/download,102599,102586,0.0040
CC-MAIN-2022-33,application/epub+zip,56465,56451,0.0022
CC-MAIN-2022-33,application/force-download,203438,203351,0.0079
CC-MAIN-2022-33,application/javascript,8242,8238,0.0003
CC-MAIN-2022-33,application/json,813121,812930,0.0314
CC-MAIN-2022-33,application/ld+json,31014,31003,0.0012
CC-MAIN-2022-33,application/marc,11469,11465,0.0004
CC-MAIN-2022-33,application/msword,113401,113088,0.0044
CC-MAIN-2022-33,application/octet-stream,1676161,1674438,0.0647
CC-MAIN-2022-33,application/octetstream,12410,12402,0.0005
CC-MAIN-2022-33,application/pdf,28497506,28437384,1.1008
CC-MAIN-2022-33,application/pgp-encrypted,5816,5816,0.0002
CC-MAIN-2022-33,application/pgp-signature,61614,61609,0.0024
CC-MAIN-2022-33,application/postscript,6527,6495,0.0003
CC-MAIN-2022-33,application/rdf+xml,132699,132683,0.0051
CC-MAIN-2022-33,application/rss+xml,1991615,1989897,0.0769
CC-MAIN-2022-33,application/rtf,40654,40631,0.0016
CC-MAIN-2022-33,application/save-to-disk,233,233,0.0000
CC-MAIN-2022-33,application/text,75166,75158,0.0029
CC-MAIN-2022-33,application/unknown,12174,12171,0.0005
CC-MAIN-2022-33,application/vnd.android.package-archive,5852,5757,0.0002
CC-MAIN-2022-33,application/vnd.google-earth.kml+xml,43668,43657,0.0017
CC-MAIN-2022-33,application/vnd.google-earth.kmz,10174,10171,0.0004
CC-MAIN-2022-33,application/vnd.ms-excel,74486,74296,0.0029
CC-MAIN-2022-33,application/vnd.ms-powerpoint,18358,18347,0.0007
CC-MAIN-2022-33,application/vnd.ms-word,20223,20221,0.0008
CC-MAIN-2022-33,application/vnd.oasis.opendocument.text,28477,28449,0.0011
CC-MAIN-2022-33,application/vnd.openxmlformats-officedocument.presentationml.presentation,9485,9405,0.0004
CC-MAIN-2022-33,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,59576,59296,0.0023
CC-MAIN-2022-33,application/vnd.openxmlformats-officedocument.wordprocessingml.document,102784,102512,0.0040
CC-MAIN-2022-33,application/vnd.wap.xhtml+xml,24906,24748,0.0010
CC-MAIN-2022-33,application/x-bibtex,100050,100020,0.0039
CC-MAIN-2022-33,application/x-bittorrent,6492,6491,0.0003
CC-MAIN-2022-33,application/x-bzip2,7280,7279,0.0003
CC-MAIN-2022-33,application/x-debian-package,436,436,0.0000
CC-MAIN-2022-33,application/x-download,53790,53761,0.0021
CC-MAIN-2022-33,application/x-endnote-refer,102940,102922,0.0040
CC-MAIN-2022-33,application/x-gzip,48778,48671,0.0019
CC-MAIN-2022-33,application/x-httpd-php,11851,11822,0.0005
CC-MAIN-2022-33,application/x-java-jnlp-file,4493,4489,0.0002
CC-MAIN-2022-33,application/x-javascript,11060,10985,0.0004
CC-MAIN-2022-33,application/x-json,29,29,0.0000
CC-MAIN-2022-33,application/x-mobipocket-ebook,5859,5859,0.0002
CC-MAIN-2022-33,application/x-msdownload,16034,15886,0.0006
CC-MAIN-2022-33,application/x-netcdf,58170,58170,0.0022
CC-MAIN-2022-33,application/x-rar-compressed,4844,4807,0.0002
CC-MAIN-2022-33,application/x-research-info-systems,218018,217992,0.0084
CC-MAIN-2022-33,application/x-shockwave-flash,8321,8312,0.0003
CC-MAIN-2022-33,application/x-tar,10291,10289,0.0004
CC-MAIN-2022-33,application/x-tex,5249,5249,0.0002
CC-MAIN-2022-33,application/x-troff-man,20896,20893,0.0008
CC-MAIN-2022-33,application/x-zip-compressed,25674,25527,0.0010
CC-MAIN-2022-33,application/xhtml+xml,1637116,1635336,0.0632
CC-MAIN-2022-33,application/xml,913400,911582,0.0353
CC-MAIN-2022-33,application/zip,218648,217690,0.0084
CC-MAIN-2022-33,audio/mp3,9466,9464,0.0004
CC-MAIN-2022-33,audio/mpeg,119622,118353,0.0046
CC-MAIN-2022-33,audio/x-mpegurl,35828,35789,0.0014
CC-MAIN-2022-33,audio/x-pn-realaudio,2506,2495,0.0001
CC-MAIN-2022-33,audio/x-scpls,3046,3035,0.0001
CC-MAIN-2022-33,audio/x-wav,7034,6974,0.0003
CC-MAIN-2022-33,binary/octet-stream,14770,14734,0.0006
CC-MAIN-2022-33,image/gif,159721,159299,0.0062
CC-MAIN-2022-33,image/jp2,310,310,0.0000
CC-MAIN-2022-33,image/jpeg,6467320,6447810,0.2498
CC-MAIN-2022-33,image/jpg,79930,79756,0.0031
CC-MAIN-2022-33,image/pjpeg,23488,23487,0.0009
CC-MAIN-2022-33,image/png,1248562,1243679,0.0482
CC-MAIN-2022-33,image/svg+xml,42844,42761,0.0017
CC-MAIN-2022-33,image/tiff,18665,18665,0.0007
CC-MAIN-2022-33,image/vnd.djvu,14279,14279,0.0006
CC-MAIN-2022-33,image/webp,24859,24762,0.0010
CC-MAIN-2022-33,message/rfc822,8610,8610,0.0003
CC-MAIN-2022-33,text/calendar,1257561,1257265,0.0486
CC-MAIN-2022-33,text/css,9622,9597,0.0004
CC-MAIN-2022-33,text/csv,151871,151831,0.0059
CC-MAIN-2022-33,text/directory,7490,7478,0.0003
CC-MAIN-2022-33,text/enriched,27351,27348,0.0011
CC-MAIN-2022-33,text/html,2531107776,2512640796,97.7756
CC-MAIN-2022-33,text/javascript,16689,16661,0.0006
CC-MAIN-2022-33,text/pdf,722,722,0.0000
CC-MAIN-2022-33,text/plain,2031083,2028607,0.0785
CC-MAIN-2022-33,text/prs.lines.tag,13034,13034,0.0005
CC-MAIN-2022-33,text/tab-separated-values,25993,25977,0.0010
CC-MAIN-2022-33,text/turtle,41337,41329,0.0016
CC-MAIN-2022-33,text/vcard,36867,36846,0.0014
CC-MAIN-2022-33,text/x-bibtex,17649,17648,0.0007
CC-MAIN-2022-33,text/x-c,6564,6556,0.0003
CC-MAIN-2022-33,text/x-csrc,22440,22439,0.0009
CC-MAIN-2022-33,text/x-diff,6924,6919,0.0003
CC-MAIN-2022-33,text/x-patch,21399,21368,0.0008
CC-MAIN-2022-33,text/x-perl,3675,3675,0.0001
CC-MAIN-2022-33,text/x-vcalendar,14457,14453,0.0006
CC-MAIN-2022-33,text/x-vcard,68120,68084,0.0026
CC-MAIN-2022-33,text/xml,1958466,1955352,0.0757
